user_id,sex,age,allergy,recipe_id,rating
8,남자,48,우유,33683,5
8,남자,48,우유,34764,2
8,남자,48,우유,95,5
8,남자,48,우유,15101,4
8,남자,48,우유,24975,2
8,남자,48,우유,20861,5
8,남자,48,우유,552,1
8,남자,48,우유,8487,2
8,남자,48,우유,41129,3
8,남자,48,우유,40079,5
8,남자,48,우유,38586,5
8,남자,48,우유,24830,1
8,남자,48,우유,8071,1
8,남자,48,우유,23508,2
8,남자,48,우유,6590,2
8,남자,48,우유,27460,1
8,남자,48,우유,43201,1
8,남자,48,우유,26733,3
8,남자,48,우유,30983,1
8,남자,48,우유,16747,3
8,남자,48,우유,3852,5
8,남자,48,우유,10499,5
8,남자,48,우유,34593,3
8,남자,48,우유,45318,2
8,남자,48,우유,41591,1
8,남자,48,우유,24253,4
8,남자,48,우유,40187,4
8,남자,48,우유,39837,5
8,남자,48,우유,22206,4
8,남자,48,우유,44628,1
8,남자,48,우유,17111,5
8,남자,48,우유,7122,1
8,남자,48,우유,37081,1
8,남자,48,우유,9462,2
8,남자,48,우유,15792,4
8,남자,48,우유,14373,3
8,남자,48,우유,44019,5
8,남자,48,우유,21538,3
8,남자,48,우유,25406,3
8,남자,48,우유,7533,1
8,남자,48,우유,6904,3
8,남자,48,우유,13789,2
8,남자,48,우유,34589,2
8,남자,48,우유,43040,1
8,남자,48,우유,3685,4
8,남자,48,우유,3652,4
8,남자,48,우유,24092,4
8,남자,48,우유,4831,1
8,남자,48,우유,7335,4
8,남자,48,우유,9305,1
8,남자,48,우유,25756,2
8,남자,48,우유,17,5
8,남자,48,우유,29655,5
8,남자,48,우유,5943,2
8,남자,48,우유,2694,3
8,남자,48,우유,6260,3
8,남자,48,우유,42237,1
8,남자,48,우유,4943,4
8,남자,48,우유,36557,2
8,남자,48,우유,372,5
8,남자,48,우유,7121,4
8,남자,48,우유,35430,5
8,남자,48,우유,39420,1
8,남자,48,우유,37647,4
8,남자,48,우유,37084,5
8,남자,48,우유,39243,4
8,남자,48,우유,30691,2
8,남자,48,우유,4404,3
8,남자,48,우유,36746,5
8,남자,48,우유,41757,2
8,남자,48,우유,36661,5
8,남자,48,우유,24727,1
8,남자,48,우유,36018,5
8,남자,48,우유,112,3
8,남자,48,우유,17546,1
8,남자,48,우유,2380,5
8,남자,48,우유,21811,1
8,남자,48,우유,17810,5
8,남자,48,우유,23425,1
8,남자,48,우유,23915,4
8,남자,48,우유,42876,4
8,남자,48,우유,4534,2
8,남자,48,우유,27822,1
8,남자,48,우유,29946,1
8,남자,48,우유,28411,3
8,남자,48,우유,7170,2
8,남자,48,우유,31910,3
8,남자,48,우유,21405,4
8,남자,48,우유,27758,4
8,남자,48,우유,35651,4
8,남자,48,우유,16669,5
8,남자,48,우유,3066,4
8,남자,48,우유,44845,2
8,남자,48,우유,10034,1
8,남자,48,우유,34170,3
8,남자,48,우유,20152,1
8,남자,48,우유,37585,4
8,남자,48,우유,30474,4
8,남자,48,우유,2630,5
8,남자,48,우유,17442,5
8,남자,48,우유,6835,2
8,남자,48,우유,18180,4
8,남자,48,우유,37618,4
8,남자,48,우유,9432,2
8,남자,48,우유,9497,4
8,남자,48,우유,39239,2
8,남자,48,우유,23564,1
8,남자,48,우유,28532,2
8,남자,48,우유,32665,5
8,남자,48,우유,5316,2
8,남자,48,우유,29041,1
8,남자,48,우유,25358,1
8,남자,48,우유,37391,5
8,남자,48,우유,41599,5
8,남자,48,우유,39764,5
8,남자,48,우유,26297,1
8,남자,48,우유,18067,5
8,남자,48,우유,10042,4
8,남자,48,우유,41259,5
8,남자,48,우유,12330,3
8,남자,48,우유,27116,5
8,남자,48,우유,9902,2
8,남자,48,우유,17375,1
8,남자,48,우유,32807,4
8,남자,48,우유,23454,3
8,남자,48,우유,4858,1
8,남자,48,우유,1437,2
8,남자,48,우유,24950,3
8,남자,48,우유,37020,2
8,남자,48,우유,9306,5
8,남자,48,우유,40431,4
8,남자,48,우유,4159,5
8,남자,48,우유,10532,3
8,남자,48,우유,9880,5
8,남자,48,우유,42349,1
8,남자,48,우유,30277,4
8,남자,48,우유,4800,4
8,남자,48,우유,28235,2
8,남자,48,우유,24606,5
8,남자,48,우유,4112,1
8,남자,48,우유,16491,3
8,남자,48,우유,14498,3
8,남자,48,우유,23195,1
8,남자,48,우유,5317,3
8,남자,48,우유,4694,3
8,남자,48,우유,21653,3
8,남자,48,우유,43398,4
8,남자,48,우유,14752,2
8,남자,48,우유,3045,1
8,남자,48,우유,43875,2
8,남자,48,우유,19424,1
8,남자,48,우유,27327,1
8,남자,48,우유,31140,2
8,남자,48,우유,8103,5
8,남자,48,우유,12938,2
8,남자,48,우유,4384,1
8,남자,48,우유,14736,2
8,남자,48,우유,16520,2
8,남자,48,우유,19920,3
8,남자,48,우유,19142,1
8,남자,48,우유,3774,5
8,남자,48,우유,15820,1
8,남자,48,우유,20956,5
8,남자,48,우유,5050,1
8,남자,48,우유,20512,3
8,남자,48,우유,22254,2
8,남자,48,우유,45679,2
8,남자,48,우유,14756,1
8,남자,48,우유,32882,3
8,남자,48,우유,25913,2
8,남자,48,우유,41299,5
8,남자,48,우유,16463,2
8,남자,48,우유,35421,4
8,남자,48,우유,10833,2
8,남자,48,우유,30363,5
8,남자,48,우유,23439,4
8,남자,48,우유,14572,5
8,남자,48,우유,21308,3
8,남자,48,우유,36154,1
8,남자,48,우유,1966,5
8,남자,48,우유,2428,2
8,남자,48,우유,25190,3
8,남자,48,우유,6564,4
8,남자,48,우유,5841,3
8,남자,48,우유,24195,5
8,남자,48,우유,22449,5
8,남자,48,우유,23529,3
8,남자,48,우유,4353,1
8,남자,48,우유,10385,2
8,남자,48,우유,20450,3
8,남자,48,우유,7505,3
8,남자,48,우유,33369,5
8,남자,48,우유,38306,2
8,남자,48,우유,32095,1
8,남자,48,우유,14686,4
8,남자,48,우유,8725,5
8,남자,48,우유,34811,1
8,남자,48,우유,16742,2
8,남자,48,우유,13337,1
8,남자,48,우유,13415,4
8,남자,48,우유,32569,5
8,남자,48,우유,17168,5
8,남자,48,우유,24216,2
8,남자,48,우유,11796,1
8,남자,48,우유,12135,5
8,남자,48,우유,10783,3
8,남자,48,우유,21652,3
8,남자,48,우유,14619,5
8,남자,48,우유,10028,3
8,남자,48,우유,45169,2
8,남자,48,우유,1623,2
8,남자,48,우유,18317,4
8,남자,48,우유,13956,2
8,남자,48,우유,31544,1
8,남자,48,우유,16674,4
8,남자,48,우유,38627,1
8,남자,48,우유,23708,2
8,남자,48,우유,21197,1
8,남자,48,우유,25977,2
8,남자,48,우유,13282,5
8,남자,48,우유,32549,4
8,남자,48,우유,28364,2
8,남자,48,우유,40442,5
8,남자,48,우유,28124,3
8,남자,48,우유,23124,2
8,남자,48,우유,3252,2
8,남자,48,우유,5055,5
8,남자,48,우유,41973,3
8,남자,48,우유,1311,3
8,남자,48,우유,29313,3
8,남자,48,우유,4258,4
8,남자,48,우유,26559,5
8,남자,48,우유,13013,5
8,남자,48,우유,38674,5
8,남자,48,우유,28932,5
8,남자,48,우유,14802,4
8,남자,48,우유,9629,1
8,남자,48,우유,17336,5
8,남자,48,우유,43774,3
8,남자,48,우유,22460,3
8,남자,48,우유,7078,3
8,남자,48,우유,1972,1
8,남자,48,우유,33960,1
8,남자,48,우유,45589,2
8,남자,48,우유,3047,1
8,남자,48,우유,8044,5
8,남자,48,우유,43396,5
8,남자,48,우유,10177,1
8,남자,48,우유,31175,1
8,남자,48,우유,23233,2
8,남자,48,우유,25910,2
8,남자,48,우유,6507,5
8,남자,48,우유,28843,3
8,남자,48,우유,21832,1
8,남자,48,우유,8784,3
8,남자,48,우유,14610,4
8,남자,48,우유,40091,4
8,남자,48,우유,16209,3
8,남자,48,우유,13637,2
8,남자,48,우유,8686,2
8,남자,48,우유,13779,2
8,남자,48,우유,28414,5
8,남자,48,우유,3957,2
8,남자,48,우유,23254,4
8,남자,48,우유,2366,5
8,남자,48,우유,5001,1
8,남자,48,우유,3676,4
8,남자,48,우유,17337,5
8,남자,48,우유,28312,4
8,남자,48,우유,15137,4
8,남자,48,우유,12220,4
8,남자,48,우유,6473,5
8,남자,48,우유,37617,1
8,남자,48,우유,21860,3
8,남자,48,우유,8263,3
8,남자,48,우유,15555,1
8,남자,48,우유,22316,3
8,남자,48,우유,16490,2
8,남자,48,우유,43153,1
8,남자,48,우유,24284,5
8,남자,48,우유,4356,5
8,남자,48,우유,12573,4
8,남자,48,우유,10612,3
8,남자,48,우유,25879,4
8,남자,48,우유,23472,4
8,남자,48,우유,7863,2
8,남자,48,우유,43725,1
8,남자,48,우유,22741,4
8,남자,48,우유,34736,4
8,남자,48,우유,1853,4
8,남자,48,우유,39387,4
8,남자,48,우유,8304,5
8,남자,48,우유,165,2
8,남자,48,우유,10216,2
8,남자,48,우유,16926,2
8,남자,48,우유,2666,2
8,남자,48,우유,23534,2
8,남자,48,우유,12126,2
8,남자,48,우유,20999,5
8,남자,48,우유,38958,2
8,남자,48,우유,13709,1
8,남자,48,우유,5096,2
8,남자,48,우유,40352,1
8,남자,48,우유,1638,1
8,남자,48,우유,37439,3
8,남자,48,우유,5204,3
8,남자,48,우유,8670,1
8,남자,48,우유,2367,5
8,남자,48,우유,9908,2
8,남자,48,우유,32781,4
8,남자,48,우유,20427,1
8,남자,48,우유,33025,1
8,남자,48,우유,25470,5
8,남자,48,우유,38944,3
8,남자,48,우유,16088,5
8,남자,48,우유,29282,5
8,남자,48,우유,14878,2
8,남자,48,우유,24724,3
8,남자,48,우유,36785,5
8,남자,48,우유,20456,4
8,남자,48,우유,5913,4
8,남자,48,우유,33211,1
8,남자,48,우유,3937,1
8,남자,48,우유,28369,4
8,남자,48,우유,39098,1
8,남자,48,우유,44292,5
8,남자,48,우유,26564,3
8,남자,48,우유,35337,1
8,남자,48,우유,15649,4
8,남자,48,우유,40836,1
8,남자,48,우유,3574,2
8,남자,48,우유,34594,3
8,남자,48,우유,28501,3
8,남자,48,우유,31424,1
8,남자,48,우유,21303,1
8,남자,48,우유,21265,5
8,남자,48,우유,27836,5
8,남자,48,우유,1500,2
8,남자,48,우유,7627,3
8,남자,48,우유,16138,5
8,남자,48,우유,21261,5
8,남자,48,우유,26284,2
8,남자,48,우유,42279,3
8,남자,48,우유,15635,4
8,남자,48,우유,10966,5
8,남자,48,우유,33144,4
8,남자,48,우유,19421,5
8,남자,48,우유,6219,4
8,남자,48,우유,8496,2
8,남자,48,우유,13074,4
8,남자,48,우유,17595,3
8,남자,48,우유,10047,4
8,남자,48,우유,43810,5
8,남자,48,우유,4966,5
8,남자,48,우유,19844,5
8,남자,48,우유,6655,1
8,남자,48,우유,40111,2
8,남자,48,우유,28707,1
8,남자,48,우유,3744,5
8,남자,48,우유,12926,3
8,남자,48,우유,5476,2
8,남자,48,우유,37930,5
8,남자,48,우유,9887,2
8,남자,48,우유,11222,4
8,남자,48,우유,2336,3
8,남자,48,우유,4577,5
8,남자,48,우유,501,4
8,남자,48,우유,8084,1
8,남자,48,우유,5544,3
8,남자,48,우유,3277,4
8,남자,48,우유,24181,2
8,남자,48,우유,1328,5
8,남자,48,우유,10667,3
8,남자,48,우유,22069,2
8,남자,48,우유,20548,5
8,남자,48,우유,5770,4
8,남자,48,우유,13664,2
8,남자,48,우유,37324,3
8,남자,48,우유,22853,5
8,남자,48,우유,33435,1
8,남자,48,우유,12356,3
8,남자,48,우유,39104,5
8,남자,48,우유,31148,4
8,남자,48,우유,44272,1
8,남자,48,우유,23089,1
8,남자,48,우유,40386,1
8,남자,48,우유,20100,3
8,남자,48,우유,24971,1
8,남자,48,우유,37740,2
8,남자,48,우유,8390,1
8,남자,48,우유,21149,5
8,남자,48,우유,2505,4
8,남자,48,우유,38775,4
8,남자,48,우유,40712,5
8,남자,48,우유,23101,4
8,남자,48,우유,22982,3
8,남자,48,우유,32709,1
8,남자,48,우유,10247,4
8,남자,48,우유,32487,5
8,남자,48,우유,19339,5
8,남자,48,우유,3087,2
8,남자,48,우유,14861,2
8,남자,48,우유,23582,1
8,남자,48,우유,11420,4
8,남자,48,우유,935,3
8,남자,48,우유,21381,1
8,남자,48,우유,38234,3
8,남자,48,우유,22696,1
8,남자,48,우유,42735,2
8,남자,48,우유,1506,4
8,남자,48,우유,43615,3
8,남자,48,우유,19862,2
8,남자,48,우유,3858,1
8,남자,48,우유,32491,1
8,남자,48,우유,20224,3
8,남자,48,우유,2554,2
8,남자,48,우유,4390,2
8,남자,48,우유,42000,5
8,남자,48,우유,3052,3
8,남자,48,우유,28806,3
8,남자,48,우유,44558,4
8,남자,48,우유,12768,3
8,남자,48,우유,16067,2
8,남자,48,우유,12447,1
8,남자,48,우유,42968,1
8,남자,48,우유,13228,5
8,남자,48,우유,6299,3
8,남자,48,우유,10307,2
8,남자,48,우유,13602,5
8,남자,48,우유,33707,3
8,남자,48,우유,37070,3
8,남자,48,우유,4000,3
8,남자,48,우유,36177,3
8,남자,48,우유,16633,2
8,남자,48,우유,5951,2
8,남자,48,우유,21315,2
8,남자,48,우유,31534,3
8,남자,48,우유,6588,1
8,남자,48,우유,5092,2
8,남자,48,우유,31131,2
8,남자,48,우유,41413,3
8,남자,48,우유,3657,3
8,남자,48,우유,20531,1
8,남자,48,우유,28331,4
8,남자,48,우유,32978,1
8,남자,48,우유,21330,5
8,남자,48,우유,36735,3
8,남자,48,우유,10919,3
8,남자,48,우유,1251,4
8,남자,48,우유,2164,2
8,남자,48,우유,32104,1
8,남자,48,우유,1869,2
8,남자,48,우유,41863,1
8,남자,48,우유,38007,2
8,남자,48,우유,28184,2
8,남자,48,우유,18941,4
8,남자,48,우유,5281,5
8,남자,48,우유,2165,2
8,남자,48,우유,27189,5
8,남자,48,우유,14089,3
8,남자,48,우유,22517,2
8,남자,48,우유,42531,2
8,남자,48,우유,12179,5
8,남자,48,우유,38937,3
8,남자,48,우유,17098,1
8,남자,48,우유,39972,2
8,남자,48,우유,24799,5
8,남자,48,우유,21010,4
8,남자,48,우유,18689,2
8,남자,48,우유,26419,4
8,남자,48,우유,27042,4
8,남자,48,우유,21054,1
8,남자,48,우유,37875,5
8,남자,48,우유,42241,4
8,남자,48,우유,28214,4
8,남자,48,우유,43047,1
8,남자,48,우유,35506,5
8,남자,48,우유,30026,3
8,남자,48,우유,2954,3
8,남자,48,우유,4683,5
8,남자,48,우유,11155,2
8,남자,48,우유,10339,4
8,남자,48,우유,37694,3
8,남자,48,우유,26293,2
8,남자,48,우유,29718,4
8,남자,48,우유,16906,2
8,남자,48,우유,26235,3
8,남자,48,우유,39035,4
8,남자,48,우유,11331,1
8,남자,48,우유,14981,2
8,남자,48,우유,41354,4
8,남자,48,우유,18002,2
8,남자,48,우유,17045,5
8,남자,48,우유,5251,5
8,남자,48,우유,40281,2
8,남자,48,우유,33088,1
8,남자,48,우유,25160,1
8,남자,48,우유,5280,1
8,남자,48,우유,15495,3
8,남자,48,우유,32264,1
8,남자,48,우유,32540,2
8,남자,48,우유,5167,2
8,남자,48,우유,14678,2
8,남자,48,우유,31242,2
8,남자,48,우유,37665,3
8,남자,48,우유,1294,4
8,남자,48,우유,39726,5
8,남자,48,우유,18596,5
8,남자,48,우유,12560,5
8,남자,48,우유,21748,1
8,남자,48,우유,7974,2
8,남자,48,우유,38,1
8,남자,48,우유,33242,3
8,남자,48,우유,2637,4
8,남자,48,우유,14835,2
8,남자,48,우유,27191,1
8,남자,48,우유,21384,4
8,남자,48,우유,24661,3
8,남자,48,우유,43834,5
8,남자,48,우유,19505,3
8,남자,48,우유,43795,1
8,남자,48,우유,2077,1
8,남자,48,우유,37556,1
8,남자,48,우유,32407,5
8,남자,48,우유,40263,1
8,남자,48,우유,21126,1
8,남자,48,우유,2582,1
8,남자,48,우유,30285,4
8,남자,48,우유,25092,5
8,남자,48,우유,43935,5
8,남자,48,우유,18048,5
8,남자,48,우유,15578,3
8,남자,48,우유,15016,1
8,남자,48,우유,26205,5
8,남자,48,우유,26268,5
8,남자,48,우유,32616,1
8,남자,48,우유,17655,5
8,남자,48,우유,45705,2
8,남자,48,우유,3647,3
8,남자,48,우유,21108,1
8,남자,48,우유,14879,2
8,남자,48,우유,23043,3
8,남자,48,우유,2803,1
8,남자,48,우유,27186,2
8,남자,48,우유,6106,1
8,남자,48,우유,2750,1
8,남자,48,우유,42950,2
8,남자,48,우유,24513,3
8,남자,48,우유,2065,4
8,남자,48,우유,5617,1
8,남자,48,우유,27993,1
8,남자,48,우유,21388,5
8,남자,48,우유,6244,5
8,남자,48,우유,9561,5
8,남자,48,우유,41099,4
8,남자,48,우유,39236,5
8,남자,48,우유,22033,2
8,남자,48,우유,15304,4
8,남자,48,우유,16458,4
8,남자,48,우유,12304,1
8,남자,48,우유,18281,4
8,남자,48,우유,31645,1
8,남자,48,우유,511,1
8,남자,48,우유,1907,1
8,남자,48,우유,16449,1
8,남자,48,우유,4711,5
8,남자,48,우유,38893,1
8,남자,48,우유,24854,4
8,남자,48,우유,1239,4
8,남자,48,우유,15065,4
8,남자,48,우유,31953,5
8,남자,48,우유,34255,2
8,남자,48,우유,44259,4
8,남자,48,우유,27572,5
8,남자,48,우유,11724,1
8,남자,48,우유,31041,2
8,남자,48,우유,32047,2
8,남자,48,우유,11720,2
8,남자,48,우유,22234,1
8,남자,48,우유,4191,4
8,남자,48,우유,37823,3
8,남자,48,우유,14072,1
8,남자,48,우유,2119,1
8,남자,48,우유,15736,3
8,남자,48,우유,19875,4
8,남자,48,우유,17908,4
8,남자,48,우유,22788,2
8,남자,48,우유,3846,1
8,남자,48,우유,39070,3
8,남자,48,우유,35057,3
8,남자,48,우유,20682,2
8,남자,48,우유,32253,5
8,남자,48,우유,7264,2
8,남자,48,우유,12778,3
8,남자,48,우유,20344,2
8,남자,48,우유,14863,1
8,남자,48,우유,37650,3
9,남자,65,None,15692,5
9,남자,65,None,42136,3
9,남자,65,None,33182,3
9,남자,65,None,7142,4
9,남자,65,None,16226,3
9,남자,65,None,21588,1
9,남자,65,None,14176,4
9,남자,65,None,5893,5
9,남자,65,None,3450,2
9,남자,65,None,29191,5
9,남자,65,None,39312,5
9,남자,65,None,32323,5
9,남자,65,None,34890,5
9,남자,65,None,30615,2
9,남자,65,None,5657,5
9,남자,65,None,15874,4
9,남자,65,None,27991,2
9,남자,65,None,16309,5
9,남자,65,None,5463,1
9,남자,65,None,31796,2
9,남자,65,None,24492,1
9,남자,65,None,36231,3
9,남자,65,None,348,1
9,남자,65,None,32831,2
9,남자,65,None,6567,3
9,남자,65,None,30751,5
9,남자,65,None,10873,5
9,남자,65,None,1235,1
9,남자,65,None,28833,3
9,남자,65,None,22642,1
9,남자,65,None,18080,3
9,남자,65,None,3292,5
9,남자,65,None,44556,1
9,남자,65,None,28023,3
9,남자,65,None,26721,3
9,남자,65,None,40118,1
9,남자,65,None,8735,4
9,남자,65,None,33794,3
9,남자,65,None,12198,2
9,남자,65,None,35720,2
9,남자,65,None,7390,3
9,남자,65,None,14953,4
9,남자,65,None,18940,4
9,남자,65,None,15625,4
9,남자,65,None,17423,2
9,남자,65,None,7128,1
9,남자,65,None,12607,3
9,남자,65,None,15637,5
9,남자,65,None,10109,3
9,남자,65,None,36181,4
9,남자,65,None,44401,1
9,남자,65,None,19930,4
9,남자,65,None,28358,1
9,남자,65,None,33557,2
9,남자,65,None,18410,1
9,남자,65,None,32636,2
9,남자,65,None,21208,1
9,남자,65,None,13441,1
9,남자,65,None,6500,4
9,남자,65,None,14768,1
9,남자,65,None,19674,3
9,남자,65,None,29489,1
9,남자,65,None,44106,4
9,남자,65,None,15785,5
9,남자,65,None,20492,1
9,남자,65,None,35269,2
9,남자,65,None,32816,5
9,남자,65,None,26833,3
9,남자,65,None,31863,1
9,남자,65,None,22843,2
9,남자,65,None,8178,4
9,남자,65,None,40700,3
9,남자,65,None,45610,5
9,남자,65,None,8595,3
9,남자,65,None,34855,5
9,남자,65,None,10420,4
9,남자,65,None,44371,4
9,남자,65,None,12836,4
9,남자,65,None,35922,1
9,남자,65,None,22323,3
9,남자,65,None,10274,1
9,남자,65,None,8850,5
9,남자,65,None,25657,5
9,남자,65,None,10349,5
9,남자,65,None,38936,5
9,남자,65,None,1984,3
9,남자,65,None,14630,1
9,남자,65,None,11274,5
9,남자,65,None,31740,1
9,남자,65,None,7895,2
9,남자,65,None,45694,3
9,남자,65,None,24344,2
9,남자,65,None,44180,5
9,남자,65,None,3801,4
9,남자,65,None,42736,4
9,남자,65,None,42728,2
9,남자,65,None,29374,5
9,남자,65,None,38978,4
9,남자,65,None,31108,5
9,남자,65,None,18641,1
9,남자,65,None,16129,4
9,남자,65,None,15991,2
9,남자,65,None,19988,2
9,남자,65,None,20902,4
9,남자,65,None,23730,3
9,남자,65,None,20,4
9,남자,65,None,9458,3
9,남자,65,None,9821,3
9,남자,65,None,36485,3
9,남자,65,None,37791,3
9,남자,65,None,34422,2
9,남자,65,None,25601,3
9,남자,65,None,14087,4
9,남자,65,None,36172,4
9,남자,65,None,13150,3
9,남자,65,None,14397,5
9,남자,65,None,17170,1
9,남자,65,None,44278,4
9,남자,65,None,31017,3
9,남자,65,None,32399,2
9,남자,65,None,5351,2
9,남자,65,None,36432,2
9,남자,65,None,45332,3
9,남자,65,None,27550,2
9,남자,65,None,10979,2
9,남자,65,None,37629,5
9,남자,65,None,8834,3
9,남자,65,None,33492,2
9,남자,65,None,738,4
9,남자,65,None,340,1
9,남자,65,None,42382,4
9,남자,65,None,19436,3
9,남자,65,None,24510,4
9,남자,65,None,42096,5
9,남자,65,None,44290,3
9,남자,65,None,25533,5
9,남자,65,None,18867,2
9,남자,65,None,9496,3
9,남자,65,None,7838,5
9,남자,65,None,18681,3
9,남자,65,None,30347,5
9,남자,65,None,22864,2
9,남자,65,None,30805,4
9,남자,65,None,20406,5
9,남자,65,None,5231,3
9,남자,65,None,8955,5
9,남자,65,None,23140,5
9,남자,65,None,39826,4
9,남자,65,None,35615,5
9,남자,65,None,41647,1
9,남자,65,None,35524,5
9,남자,65,None,19117,2
9,남자,65,None,22736,5
9,남자,65,None,44772,5
9,남자,65,None,17069,5
9,남자,65,None,2920,5
9,남자,65,None,3284,4
9,남자,65,None,23213,3
9,남자,65,None,17541,4
9,남자,65,None,5920,2
9,남자,65,None,17677,5
9,남자,65,None,9753,5
9,남자,65,None,9176,4
9,남자,65,None,31479,4
9,남자,65,None,29811,5
9,남자,65,None,36815,2
9,남자,65,None,44714,3
9,남자,65,None,3049,5
9,남자,65,None,33291,3
9,남자,65,None,11102,3
9,남자,65,None,27426,5
9,남자,65,None,24501,1
9,남자,65,None,12675,3
9,남자,65,None,23196,4
9,남자,65,None,33054,2
9,남자,65,None,11958,5
9,남자,65,None,17830,1
9,남자,65,None,34235,1
9,남자,65,None,30216,3
9,남자,65,None,41248,5
9,남자,65,None,43049,3
9,남자,65,None,38701,5
9,남자,65,None,1179,3
9,남자,65,None,16026,5
9,남자,65,None,22707,5
9,남자,65,None,9968,1
9,남자,65,None,37631,4
9,남자,65,None,38624,4
9,남자,65,None,23734,3
9,남자,65,None,22771,5
9,남자,65,None,3976,3
9,남자,65,None,45464,5
9,남자,65,None,42155,5
9,남자,65,None,21171,2
9,남자,65,None,28831,5
9,남자,65,None,6591,2
9,남자,65,None,30610,2
9,남자,65,None,27730,1
9,남자,65,None,45168,4
9,남자,65,None,22561,3
9,남자,65,None,6016,3
9,남자,65,None,24068,4
9,남자,65,None,2057,3
9,남자,65,None,29329,1
9,남자,65,None,42772,4
9,남자,65,None,3115,3
9,남자,65,None,40152,1
9,남자,65,None,28156,2
9,남자,65,None,18289,5
9,남자,65,None,21416,1
9,남자,65,None,11252,5
9,남자,65,None,25575,1
9,남자,65,None,6124,2
9,남자,65,None,36500,3
9,남자,65,None,28452,2
9,남자,65,None,15908,1
9,남자,65,None,19606,1
9,남자,65,None,11333,1
9,남자,65,None,29477,3
9,남자,65,None,29768,2
9,남자,65,None,15211,5
9,남자,65,None,41044,4
9,남자,65,None,27947,4
9,남자,65,None,3365,2
9,남자,65,None,4319,1
9,남자,65,None,11480,5
9,남자,65,None,21673,1
9,남자,65,None,33194,2
9,남자,65,None,25346,4
9,남자,65,None,20360,5
9,남자,65,None,23054,1
9,남자,65,None,34893,5
9,남자,65,None,5016,2
9,남자,65,None,8658,5
9,남자,65,None,21952,2
9,남자,65,None,10732,1
9,남자,65,None,18424,5
9,남자,65,None,17569,4
9,남자,65,None,3935,2
9,남자,65,None,31411,1
9,남자,65,None,8173,2
9,남자,65,None,19764,2
9,남자,65,None,35187,3
9,남자,65,None,20462,5
9,남자,65,None,13213,4
9,남자,65,None,1990,5
9,남자,65,None,42027,1
9,남자,65,None,24605,2
9,남자,65,None,22136,1
9,남자,65,None,37919,5
9,남자,65,None,30848,1
9,남자,65,None,30084,2
9,남자,65,None,45580,3
9,남자,65,None,26310,5
9,남자,65,None,9461,2
9,남자,65,None,28526,5
9,남자,65,None,14499,5
9,남자,65,None,26246,1
9,남자,65,None,9339,3
9,남자,65,None,10350,4
9,남자,65,None,28275,4
9,남자,65,None,39914,4
9,남자,65,None,16633,1
9,남자,65,None,12322,4
9,남자,65,None,29257,5
9,남자,65,None,14920,2
9,남자,65,None,8412,3
9,남자,65,None,24313,3
9,남자,65,None,28808,1
9,남자,65,None,28926,2
9,남자,65,None,14243,3
9,남자,65,None,16434,3
9,남자,65,None,10984,3
9,남자,65,None,43579,4
9,남자,65,None,42798,2
9,남자,65,None,415,5
9,남자,65,None,21243,3
9,남자,65,None,35185,4
9,남자,65,None,15232,2
9,남자,65,None,41164,1
9,남자,65,None,31677,1
9,남자,65,None,41029,4
9,남자,65,None,19948,1
9,남자,65,None,26041,3
9,남자,65,None,25283,2
9,남자,65,None,6834,1
9,남자,65,None,24508,2
9,남자,65,None,44747,3
9,남자,65,None,5024,2
9,남자,65,None,16147,2
9,남자,65,None,11202,5
9,남자,65,None,17315,5
9,남자,65,None,18331,5
9,남자,65,None,3361,2
9,남자,65,None,40881,1
9,남자,65,None,3626,4
9,남자,65,None,37761,1
9,남자,65,None,29025,4
9,남자,65,None,23203,5
9,남자,65,None,43909,4
9,남자,65,None,9361,5
9,남자,65,None,39220,2
9,남자,65,None,14621,2
9,남자,65,None,21249,5
9,남자,65,None,5028,3
9,남자,65,None,4261,5
9,남자,65,None,41541,5
9,남자,65,None,25824,4
9,남자,65,None,12632,3
9,남자,65,None,25100,4
9,남자,65,None,36993,1
9,남자,65,None,10978,3
9,남자,65,None,26695,1
9,남자,65,None,33979,3
9,남자,65,None,21789,3
9,남자,65,None,8690,2
9,남자,65,None,27382,2
9,남자,65,None,29509,5
9,남자,65,None,376,2
9,남자,65,None,23798,5
9,남자,65,None,20244,4
9,남자,65,None,37781,5
9,남자,65,None,19985,3
9,남자,65,None,40206,3
9,남자,65,None,13106,4
9,남자,65,None,36642,5
9,남자,65,None,42033,5
9,남자,65,None,21622,5
9,남자,65,None,40801,5
9,남자,65,None,24438,1
9,남자,65,None,45453,3
9,남자,65,None,8067,2
9,남자,65,None,32601,1
9,남자,65,None,8168,1
9,남자,65,None,21165,5
9,남자,65,None,35002,3
9,남자,65,None,6360,5
9,남자,65,None,36966,3
9,남자,65,None,10294,3
9,남자,65,None,9333,5
9,남자,65,None,12402,4
9,남자,65,None,41937,5
9,남자,65,None,42277,3
9,남자,65,None,2340,5
9,남자,65,None,8110,4
9,남자,65,None,43057,3
9,남자,65,None,3466,1
9,남자,65,None,35540,4
9,남자,65,None,2601,4
9,남자,65,None,29370,2
9,남자,65,None,15924,4
9,남자,65,None,959,2
9,남자,65,None,40364,5
9,남자,65,None,3539,5
9,남자,65,None,9984,4
9,남자,65,None,24643,4
9,남자,65,None,206,2
9,남자,65,None,12443,3
9,남자,65,None,26109,4
9,남자,65,None,38910,2
